"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-06",,,"0.92",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-07",,,"0.05",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-08",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-09",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-10",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-12",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-13",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-14",,,"0.38",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-15",,,"0.01",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-16",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-17",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-18",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-24","    6","3.13",,,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-25",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-26",,,"0.65",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-27",,,"0.05",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-28",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-29",,,"0.02",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-30",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-01",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-02",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-04",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-05",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-06",,,"0.03",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-07",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-08",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-09",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-10",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-11",,,"0.04",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-12",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-13",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-14",,,"0.77",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-15",,,"2.05",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-16",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-17",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-18",,,"2.00",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-19",,,"0.51",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-20",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-21",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-22",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-23",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-24",,,"0.10",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-25",,,"0.66",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-26",,,"0.03",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-27",,,"0.58",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-28",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-29",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-30",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-10-31",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-01",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-02",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-04",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-05",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-06",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-07",,,"0.07",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-08",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-09",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-10",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-12",,,"1.54",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-13",,,"0.32",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-14",,,"0.56",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-15",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-16",,,"0.10","1.1",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-17",,,"0.06","0.4",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-18",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-19",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-20",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-21",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-22",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-23",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-24",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-25",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-26",,,"0.09",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-27",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-28",,,"0.68",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-29",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-11-30",,,"0.02",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-01",,,"1.15",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-02",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-04",,,"0.35",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-05",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-06",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-07",,,"0.39",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-08",,,"0.76",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-10",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-12",,,"0.02","0.4",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-13",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-14",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-15",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-16",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-17",,,"0.88","7.6",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-18",,,"0.59","4.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-19",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-20",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-21",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-22",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-23",,,"0.44","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-24",,,"1.92","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-25",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-26",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-27",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-28",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-29",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-30",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-12-31",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-01",,,"0.19",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-02",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-04",,,"0.13",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-05",,,"0.29","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-06",,,"0.05","0.1",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-07",,,"0.17","1.7",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-08",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-09",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-10",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-12",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-13",,,"1.47","2.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-14",,,"0.04","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-15",,,"0.01","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-16",,,"0.04","0.3",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-17",,,"0.30","0.5",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-18",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-19",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-20",,,"0.44","5.3",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-21",,,"0.10","1.3",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-22",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-23",,,"0.49","5.9",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-24",,,"0.45","6.3",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-25",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-26",,,"1.44","6.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-27",,,"0.05","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-28",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-29",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-30",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-01-31",,,"0.11","2.9",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-01",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-02",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-04",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-05",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-06",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-07",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-08",,,"0.12","1.3",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-09",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-10",,,"0.53","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-12",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-13",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-14",,,"0.04","0.4",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-15",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-16",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-17",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-18",,,"0.20","0.4",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-19",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-20",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-21",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-22",,,"0.01","0.1",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-23",,,"0.30","4.2",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-24",,,"0.16","1.4",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-25",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-26",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-02-27",,,"0.04","1.1",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-14",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-15",,,"0.71","6.1",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-16",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-17",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-18",,,"0.04","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-19",,,"0.02","0.3",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-20",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-21",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-22",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-23",,,"0.00",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-24",,,"0.19","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-25",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-26",,,"0.41","2.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-27",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-28",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-29",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-30",,,"0.01","0.1",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-03-31",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-04-01",,,"0.21","1.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-04-02",,,"0.24","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-04-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2023-04-04",,,"0.00","0.0",,,,,,,,,,
