DATE1,DAY_OF_WEEK,SITE_NAME,TOWN,WATERBODY,INSPECTOR_ID,PAY_VOL,SHIFT_START,TRAILERS,SHIFT_END,SHIFT_LENGTH,TOTALINSP,PRCP,TMAX,TMIN,DATE,month,year,SHIFT_START_CATEGORY,SHIFT_END_CATEGORY,ID_COUNT,holiday
2022-08-18,Thu,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5588,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,0.0,1.31,68.0,61.0,2022-08-18,8,2022,Early Morning,Afternoon,40,0
2022-08-18,Thu,Whippoorwill Road,Litchfield,Woodbury Pond,5402,Paid,1900-01-01 12:00:00,0.0,2023-12-05 18:00:00,360,1.0,1.31,68.0,61.0,2022-08-18,8,2022,Afternoon,Evening,37,0
2022-08-18,Thu,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5670,Paid,1900-01-01 13:00:00,0.0,2023-12-05 19:00:00,360,0.0,1.31,68.0,61.0,2022-08-18,8,2022,Afternoon,Evening,116,0
2022-08-18,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5305,Paid,1900-01-01 07:00:00,,2023-12-05 13:00:00,360,1.0,1.31,68.0,61.0,2022-08-18,8,2022,Early Morning,Afternoon,58,0
2022-08-18,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,2169,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,2.0,1.31,68.0,61.0,2022-08-18,8,2022,Afternoon,Evening,59,0
2022-08-19,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5588,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,3.0,0.01,70.0,61.0,2022-08-19,8,2022,Early Morning,Afternoon,40,0
2022-08-19,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,5.0,2023-12-05 17:15:00,615,52.0,0.01,70.0,61.0,2022-08-19,8,2022,Early Morning,Late Afternoon,116,0
2022-08-19,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,3504,Paid,1900-01-01 12:00:00,2.0,2023-12-05 18:00:00,360,2.0,0.01,70.0,61.0,2022-08-19,8,2022,Afternoon,Evening,109,0
2022-08-19,Fri,Whippoorwill Road,Litchfield,Woodbury Pond,5714,Paid,1900-01-01 13:00:00,5.0,2023-12-05 19:00:00,360,22.0,0.01,70.0,61.0,2022-08-19,8,2022,Afternoon,Evening,23,0
2022-08-19,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5582,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,4.0,0.01,70.0,61.0,2022-08-19,8,2022,Afternoon,Evening,32,0
2022-08-19,Fri,Thorofare Rd,Litchfield,Pleasant Pond,2169,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,22.0,0.01,70.0,61.0,2022-08-19,8,2022,Afternoon,Evening,59,0
2022-08-19,Fri,Wilson Pond Road,Monmouth,Wilson Pond,5706,Volunteer,1900-01-01 04:54:00,,2023-12-05 07:44:00,170,0.0,0.01,70.0,61.0,2022-08-19,8,2022,Early Morning,Early Morning,15,0
2022-08-20,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5305,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,17.0,0.0,86.0,59.0,2022-08-20,8,2022,Early Morning,Afternoon,58,0
2022-08-20,Sat,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,34.0,0.0,86.0,59.0,2022-08-20,8,2022,Early Morning,Afternoon,57,0
2022-08-20,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5714,Paid,1900-01-01 07:08:00,1.0,2023-12-05 15:00:00,472,23.0,0.0,86.0,59.0,2022-08-20,8,2022,Early Morning,Late Afternoon,23,0
2022-08-20,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5402,Paid,1900-01-01 07:00:00,9.0,2023-12-05 17:00:00,600,52.0,0.0,86.0,59.0,2022-08-20,8,2022,Early Morning,Late Afternoon,37,0
2022-08-20,Sat,Wilson Pond Road,Monmouth,Wilson Pond,3504,Paid,1900-01-01 07:00:00,8.0,2023-12-05 17:00:00,600,17.0,0.0,86.0,59.0,2022-08-20,8,2022,Early Morning,Late Afternoon,109,0
2022-08-20,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5588,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:00:00,600,5.0,0.0,86.0,59.0,2022-08-20,8,2022,Early Morning,Late Afternoon,40,0
2022-08-20,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,13.0,2023-12-05 17:00:00,600,56.0,0.0,86.0,59.0,2022-08-20,8,2022,Early Morning,Late Afternoon,116,0
2022-08-20,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,5577,Paid,1900-01-01 08:00:00,0.0,2023-12-05 18:00:00,600,10.0,0.0,86.0,59.0,2022-08-20,8,2022,Early Morning,Evening,16,0
2022-08-20,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5584,Paid,1900-01-01 09:00:00,4.0,2023-12-05 19:00:00,600,42.0,0.0,86.0,59.0,2022-08-20,8,2022,Morning,Evening,14,0
2022-08-20,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,4729,Paid,1900-01-01 12:00:00,,2023-12-05 12:30:00,30,1.0,0.0,86.0,59.0,2022-08-20,8,2022,Afternoon,Afternoon,1,0
2022-08-20,Sat,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,17.0,0.0,86.0,59.0,2022-08-20,8,2022,Afternoon,Evening,131,0
2022-08-20,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:34:00,,2023-12-05 07:03:00,149,14.0,0.0,86.0,59.0,2022-08-20,8,2022,Early Morning,Early Morning,65,0
2022-08-20,Sat,Thorofare Rd,Litchfield,Pleasant Pond,2169,Paid,1900-01-01 13:00:00,6.0,2023-12-05 19:00:00,360,26.0,0.0,86.0,59.0,2022-08-20,8,2022,Afternoon,Evening,59,0
2022-08-21,Sun,Beach Road,Monmouth,Cochnewagon Pond,5622,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,8.0,0.0,89.0,61.0,2022-08-21,8,2022,Early Morning,Afternoon,17,0
2022-08-21,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5305,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,18.0,0.0,89.0,61.0,2022-08-21,8,2022,Early Morning,Afternoon,58,0
2022-08-21,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3504,Paid,1900-01-01 07:00:00,5.0,2023-12-05 13:00:00,360,45.0,0.0,89.0,61.0,2022-08-21,8,2022,Early Morning,Afternoon,109,0
2022-08-21,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,5402,Paid,1900-01-01 07:00:00,,2023-12-05 13:00:00,360,20.0,0.0,89.0,61.0,2022-08-21,8,2022,Early Morning,Afternoon,37,0
2022-08-21,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5588,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,23.0,0.0,89.0,61.0,2022-08-21,8,2022,Early Morning,Afternoon,40,0
2022-08-21,Sun,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,6.0,2023-12-05 17:00:00,600,39.0,0.0,89.0,61.0,2022-08-21,8,2022,Early Morning,Late Afternoon,57,0
2022-08-21,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5714,Paid,1900-01-01 13:00:00,,2023-12-05 19:00:00,360,37.0,0.0,89.0,61.0,2022-08-21,8,2022,Afternoon,Evening,23,0
2022-08-21,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5584,Paid,1900-01-01 13:00:00,7.0,2023-12-05 19:00:00,360,44.0,0.0,89.0,61.0,2022-08-21,8,2022,Afternoon,Evening,14,0
2022-08-21,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5671,Paid,1900-01-01 07:00:00,8.0,2023-12-05 17:00:00,600,21.0,0.0,89.0,61.0,2022-08-21,8,2022,Early Morning,Late Afternoon,26,0
2022-08-21,Sun,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,5577,Paid,1900-01-01 14:00:00,0.0,2023-12-05 20:00:00,360,4.0,0.0,89.0,61.0,2022-08-21,8,2022,Afternoon,Night,16,0
2022-08-21,Sun,Wilson Pond Road,Monmouth,Wilson Pond,5644,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,9.0,0.0,89.0,61.0,2022-08-21,8,2022,Afternoon,Evening,21,0
2022-08-21,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:43:00,,2023-12-05 07:02:00,139,2.0,0.0,89.0,61.0,2022-08-21,8,2022,Early Morning,Early Morning,65,0
2022-08-21,Sun,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 12:45:00,6.0,2023-12-05 19:00:00,375,14.0,0.0,89.0,61.0,2022-08-21,8,2022,Afternoon,Evening,131,0
2022-08-21,Sun,Wilson Pond Road,Monmouth,Wilson Pond,5673,Volunteer,1900-01-01 09:05:00,6.0,2023-12-05 11:00:00,115,2.0,0.0,89.0,61.0,2022-08-21,8,2022,Morning,Morning,3,0
2022-08-21,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,2169,Paid,1900-01-01 13:00:00,11.0,2023-12-05 19:00:00,360,16.0,0.0,89.0,61.0,2022-08-21,8,2022,Afternoon,Evening,59,0
2022-08-22,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5714,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,14.0,0.0,87.0,64.0,2022-08-22,8,2022,Early Morning,Afternoon,23,0
2022-08-22,Mon,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5588,Paid,1900-01-01 07:00:00,2.0,2023-12-05 15:00:00,480,4.0,0.0,87.0,64.0,2022-08-22,8,2022,Early Morning,Late Afternoon,40,0
2022-08-22,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5670,Paid,1900-01-01 13:00:00,4.0,2023-12-05 19:00:00,360,6.0,0.0,87.0,64.0,2022-08-22,8,2022,Afternoon,Evening,116,0
2022-08-23,Tue,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5633,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,3.0,0.41,81.0,67.0,2022-08-23,8,2022,Early Morning,Afternoon,29,0
2022-08-23,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,6.0,0.41,81.0,67.0,2022-08-23,8,2022,Early Morning,Afternoon,116,0
2022-08-23,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3504,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,6.0,0.41,81.0,67.0,2022-08-23,8,2022,Afternoon,Evening,109,0
2022-08-23,Tue,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5582,Paid,1900-01-01 13:00:00,2.0,2023-12-05 16:00:00,180,2.0,0.41,81.0,67.0,2022-08-23,8,2022,Afternoon,Late Afternoon,32,0
2022-08-23,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Paid,1900-01-01 04:42:00,,2023-12-05 07:04:00,142,1.0,0.41,81.0,67.0,2022-08-23,8,2022,Early Morning,Early Morning,65,0
2022-08-24,Wed,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:51:00,,2023-12-05 06:55:00,124,5.0,0.0,81.0,64.0,2022-08-24,8,2022,Early Morning,Early Morning,65,0
2022-08-24,Wed,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5588,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,3.0,0.0,81.0,64.0,2022-08-24,8,2022,Early Morning,Afternoon,40,0
2022-08-24,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3504,Paid,1900-01-01 07:00:00,2.0,2023-12-05 17:00:00,600,15.0,0.0,81.0,64.0,2022-08-24,8,2022,Early Morning,Late Afternoon,109,0
2022-08-24,Wed,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5714,Paid,1900-01-01 13:00:00,,2023-12-05 19:00:00,360,0.0,0.0,81.0,64.0,2022-08-24,8,2022,Afternoon,Evening,23,0
2022-08-24,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:46:00,,2023-12-05 07:09:00,143,3.0,0.0,81.0,64.0,2022-08-24,8,2022,Early Morning,Early Morning,65,0
2022-08-25,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5714,Paid,1900-01-01 07:00:00,7.0,2023-12-05 13:30:00,390,24.0,0.05,83.0,63.0,2022-08-25,8,2022,Early Morning,Afternoon,23,0
2022-08-25,Thu,Whippoorwill Road,Litchfield,Woodbury Pond,5585,Paid,1900-01-01 13:00:00,5.0,2023-12-05 18:00:00,300,10.0,0.05,83.0,63.0,2022-08-25,8,2022,Afternoon,Evening,8,0
2022-08-25,Thu,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5633,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:00:00,600,8.0,0.05,83.0,63.0,2022-08-25,8,2022,Early Morning,Late Afternoon,29,0
2022-08-26,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5580,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,6.0,0.01,83.0,62.0,2022-08-26,8,2022,Early Morning,Afternoon,77,0
2022-08-26,Fri,Thorofare Rd,Litchfield,Pleasant Pond,3504,Paid,1900-01-01 12:00:00,3.0,2023-12-05 16:15:00,255,3.0,0.01,83.0,62.0,2022-08-26,8,2022,Afternoon,Late Afternoon,109,0
2022-08-26,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,0.0,2023-12-05 16:15:00,555,3.0,0.01,83.0,62.0,2022-08-26,8,2022,Early Morning,Late Afternoon,116,0
2022-08-26,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4174,Paid,1900-01-01 12:00:00,,2023-12-05 18:00:00,360,3.0,0.01,83.0,62.0,2022-08-26,8,2022,Afternoon,Evening,131,0
2022-08-26,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:50:00,,2023-12-05 07:00:00,130,1.0,0.01,83.0,62.0,2022-08-26,8,2022,Early Morning,Early Morning,65,0
2022-08-26,Fri,Wilson Pond Road,Monmouth,Wilson Pond,5706,Volunteer,1900-01-01 05:22:00,,2023-12-05 08:45:00,203,0.0,0.01,83.0,62.0,2022-08-26,8,2022,Early Morning,Early Morning,15,0
2022-08-27,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5633,Paid,1900-01-01 07:10:00,23.0,2023-12-05 13:00:00,350,2.0,0.21,73.0,62.0,2022-08-27,8,2022,Early Morning,Afternoon,29,0
2022-08-27,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,3504,Paid,1900-01-01 07:00:00,2.0,2023-12-05 17:00:00,600,21.0,0.21,73.0,62.0,2022-08-27,8,2022,Early Morning,Late Afternoon,109,0
2022-08-27,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5671,Paid,1900-01-01 07:00:00,3.0,2023-12-05 17:00:00,600,44.0,0.21,73.0,62.0,2022-08-27,8,2022,Early Morning,Late Afternoon,26,0
2022-08-27,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:00:00,600,9.0,0.21,73.0,62.0,2022-08-27,8,2022,Early Morning,Late Afternoon,116,0
2022-08-27,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5577,Paid,1900-01-01 07:00:00,5.0,2023-12-05 17:00:00,600,9.0,0.21,73.0,62.0,2022-08-27,8,2022,Early Morning,Late Afternoon,16,0
2022-08-27,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5588,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,10.0,0.21,73.0,62.0,2022-08-27,8,2022,Early Morning,Late Afternoon,40,0
2022-08-27,Sat,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,9.0,0.21,73.0,62.0,2022-08-27,8,2022,Early Morning,Afternoon,57,0
2022-08-27,Sat,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,1.0,0.21,73.0,62.0,2022-08-27,8,2022,Early Morning,Afternoon,65,0
2022-08-27,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5584,Paid,1900-01-01 13:00:00,25.0,2023-12-05 19:00:00,360,27.0,0.21,73.0,62.0,2022-08-27,8,2022,Afternoon,Evening,14,0
2022-08-27,Sat,Wilson Pond Road,Monmouth,Wilson Pond,5582,Paid,1900-01-01 09:30:00,1.0,2023-12-05 10:00:00,30,1.0,0.21,73.0,62.0,2022-08-27,8,2022,Morning,Morning,32,0
2022-08-27,Sat,Thorofare Rd,Litchfield,Pleasant Pond,2169,Paid,1900-01-01 13:00:00,6.0,2023-12-05 19:00:00,360,16.0,0.21,73.0,62.0,2022-08-27,8,2022,Afternoon,Evening,59,0
2022-08-27,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:58:00,,2023-12-05 07:05:00,127,13.0,0.21,73.0,62.0,2022-08-27,8,2022,Early Morning,Early Morning,65,0
2022-08-27,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4174,Paid,1900-01-01 08:00:00,,2023-12-05 18:00:00,600,8.0,0.21,73.0,62.0,2022-08-27,8,2022,Early Morning,Evening,131,0
2022-08-28,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5580,Paid,1900-01-01 07:00:00,6.0,2023-12-05 13:00:00,360,36.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Afternoon,77,0
2022-08-28,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5588,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,10.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Afternoon,40,0
2022-08-28,Sun,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,4.0,2023-12-05 13:00:00,360,22.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Afternoon,57,0
2022-08-28,Sun,Beach Road,Monmouth,Cochnewagon Pond,5622,Paid,1900-01-01 13:00:00,0.0,2023-12-05 19:00:00,360,3.0,0.0,78.0,62.0,2022-08-28,8,2022,Afternoon,Evening,17,0
2022-08-28,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5585,Paid,1900-01-01 13:00:00,18.0,2023-12-05 15:00:00,120,8.0,0.0,78.0,62.0,2022-08-28,8,2022,Afternoon,Late Afternoon,8,0
2022-08-28,Sun,Wilson Pond Road,Monmouth,Wilson Pond,5631,Volunteer,1900-01-01 07:00:00,2.0,2023-12-05 09:10:00,130,3.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Morning,2,0
2022-08-28,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5644,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,11.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Late Afternoon,21,0
2022-08-28,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,5671,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,29.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Late Afternoon,26,0
2022-08-28,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,3504,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:00:00,600,27.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Late Afternoon,109,0
2022-08-28,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5633,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:11:00,611,14.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Late Afternoon,29,0
2022-08-28,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5584,Paid,1900-01-01 13:00:00,5.0,2023-12-05 19:00:00,360,18.0,0.0,78.0,62.0,2022-08-28,8,2022,Afternoon,Evening,14,0
2022-08-28,Sun,Beach Road,Monmouth,Cochnewagon Pond,5622,Paid,1900-01-01 13:45:00,6.0,2023-12-05 19:00:00,315,10.0,0.0,78.0,62.0,2022-08-28,8,2022,Afternoon,Evening,17,0
2022-08-28,Sun,Wilson Pond Road,Monmouth,Wilson Pond,5668,Volunteer,1900-01-01 11:00:00,3.0,2023-12-05 13:00:00,120,2.0,0.0,78.0,62.0,2022-08-28,8,2022,Morning,Afternoon,3,0
2022-08-28,Sun,Thorofare Rd,Litchfield,Pleasant Pond,2169,Paid,1900-01-01 13:00:00,5.0,2023-12-05 19:00:00,360,19.0,0.0,78.0,62.0,2022-08-28,8,2022,Afternoon,Evening,59,0
2022-08-28,Sun,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,10.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Afternoon,65,0
2022-08-28,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:42:00,,2023-12-05 07:06:00,144,4.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Early Morning,65,0
2022-08-28,Sun,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4174,Paid,1900-01-01 08:00:00,,2023-12-05 18:00:00,600,6.0,0.0,78.0,62.0,2022-08-28,8,2022,Early Morning,Evening,131,0
2022-08-29,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5582,Paid,1900-01-01 15:00:00,17.0,2023-12-05 18:30:00,210,39.0,0.0,80.0,60.0,2022-08-29,8,2022,Late Afternoon,Evening,32,0
2022-08-29,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,3.0,2023-12-05 17:00:00,600,14.0,0.0,80.0,60.0,2022-08-29,8,2022,Early Morning,Late Afternoon,116,0
2022-08-29,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:55:00,,2023-12-05 07:10:00,135,2.0,0.0,80.0,60.0,2022-08-29,8,2022,Early Morning,Early Morning,65,0
2022-08-30,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3504,Paid,1900-01-01 13:00:00,9.0,2023-12-05 19:00:00,360,19.0,0.0,88.0,65.0,2022-08-30,8,2022,Afternoon,Evening,109,0
2022-08-30,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:29:00,,2023-12-05 07:08:00,159,0.0,0.0,88.0,65.0,2022-08-30,8,2022,Early Morning,Early Morning,65,0
2022-08-31,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,1.0,0.72,89.0,65.0,2022-08-31,8,2022,Early Morning,Afternoon,116,0
2022-08-31,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3504,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,5.0,0.72,89.0,65.0,2022-08-31,8,2022,Afternoon,Evening,109,0
2022-09-01,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5648,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,9.0,0.02,81.0,57.0,2022-09-01,9,2022,Early Morning,Afternoon,82,0
2022-09-01,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:53:00,,2023-12-05 07:03:00,130,3.0,0.02,81.0,57.0,2022-09-01,9,2022,Early Morning,Early Morning,65,0
2022-09-01,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,2169,Paid,1900-01-01 13:00:00,7.0,2023-12-05 19:00:00,360,12.0,0.02,81.0,57.0,2022-09-01,9,2022,Afternoon,Evening,59,0
2022-09-02,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3504,Paid,1900-01-01 07:00:00,5.0,2023-12-05 13:00:00,360,22.0,0.0,72.0,48.0,2022-09-02,9,2022,Early Morning,Afternoon,109,0
2022-09-02,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5714,Paid,1900-01-01 13:00:00,4.0,2023-12-05 19:00:00,360,13.0,0.0,72.0,48.0,2022-09-02,9,2022,Afternoon,Evening,23,0
2022-09-02,Fri,Whippoorwill Road,Litchfield,Woodbury Pond,5670,Paid,1900-01-01 12:00:00,3.0,2023-12-05 18:00:00,360,12.0,0.0,72.0,48.0,2022-09-02,9,2022,Afternoon,Evening,116,0
2022-09-02,Fri,Thorofare Rd,Litchfield,Pleasant Pond,5648,Paid,1900-01-01 12:00:00,6.0,2023-12-05 18:00:00,360,16.0,0.0,72.0,48.0,2022-09-02,9,2022,Afternoon,Evening,82,0
2022-09-02,Fri,Wilson Pond Road,Monmouth,Wilson Pond,5706,Volunteer,1900-01-01 05:50:00,,2023-12-05 07:50:00,120,1.0,0.0,72.0,48.0,2022-09-02,9,2022,Early Morning,Early Morning,15,0
2022-09-02,Fri,Wilson Pond Road,Monmouth,Wilson Pond,5706,Volunteer,1900-01-01 04:50:00,0.0,2023-12-05 07:00:00,130,2.0,0.0,72.0,48.0,2022-09-02,9,2022,Early Morning,Early Morning,15,0
2022-09-02,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5637,Volunteer,1900-01-01 04:47:00,,2023-12-05 07:00:00,133,5.0,0.0,72.0,48.0,2022-09-02,9,2022,Early Morning,Early Morning,65,0
2022-09-02,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4174,Paid,1900-01-01 12:00:00,,2023-12-05 18:00:00,360,1.0,0.0,72.0,48.0,2022-09-02,9,2022,Afternoon,Evening,131,0
2022-09-02,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,2169,Paid,1900-01-01 13:00:00,20.0,2023-12-05 19:00:00,360,24.0,0.0,72.0,48.0,2022-09-02,9,2022,Afternoon,Evening,59,0
